status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
5550296508_10157328969326509,U.S. Senator Bernie Sanders rejects criticism from Hillary Clinton that he and his supporters contributed to her defeat in last year's presidential election.,Sanders disputes Clinton: 'I worked as hard as I could' to elect her,link,http://cnn.it/2xrrpDs,2017-09-17 22:30:10,4626,1882,307,3411,342,49,682,28,114,0
5550296508_10157328906196509,The new measures mandate that nursing homes and assisted-living facilities have supplies and power to sustain operations for at least 96 hours after a power outage.,Florida governor issues new nursing home rules after post-hurricane deaths,link,http://cnn.it/2y84KZX,2017-09-17 22:00:25,1257,114,101,1130,70,31,2,14,10,0
5550296508_10157328821066509,"The ""VEEP"" actress now holds the record for most Emmys won by a single performer for one role.",Julia Louis-Dreyfus makes Emmy history,link,http://cnn.it/2xJQXfY,2017-09-17 21:30:02,9510,183,284,8237,1089,155,19,1,9,0
5550296508_10157328729821509,Alec Baldwin is once again an Emmy winner — and he has President Donald J. Trump to thank.,Alec Baldwin scores Emmy gold for roasting Trump on 'SNL',link,http://cnn.it/2jC7lcj,2017-09-17 21:00:26,33795,1309,1410,25598,4456,69,3500,21,151,0
5550296508_10157328620686509,He fell from a ferris wheel when he was trying to fix one of the cars. He was not critically injured.,Video shows worker fall from Ferris wheel,link,http://cnn.it/2wmO1Wu,2017-09-17 20:30:28,584,55,47,381,25,144,6,27,1,0
5550296508_10157328508931509,The former White House press secretary made a brief appearance at the end of Stephen Colbert's opening monologue,Sean Spicer makes surprise cameo at Emmys,link,http://cnn.it/2fd3HUU,2017-09-17 20:00:05,4799,450,164,3201,396,28,1085,6,83,0
5550296508_10157328429471509,The Donald J. Trump administration is considering a new travel ban to replace its original executive order,"White House ""looking at"" stricter travel ban, says National Security Advisor",link,http://cnn.it/2wnkMCF,2017-09-17 19:30:24,1713,400,95,712,138,45,64,38,716,0
5550296508_10157328344561509,Does your favorite show make the cut?,Here's your complete list of Emmy nominations,link,http://cnn.it/2wnd3ET,2017-09-17 19:00:24,746,103,32,678,51,7,5,1,4,0
5550296508_10157328237331509,Satellite photos show 'scorched earth policy',Rights groups accuse Myanmar of 'ethnic cleansing' in Rohingya crackdown,link,http://cnn.it/2fdN1MU,2017-09-17 18:31:05,699,114,96,396,29,13,7,205,49,0
5550296508_10157328233696509,"President Donald J. Trump's retweet of a GIF, edited to look like he knocked over Hillary Clinton  with a golf shot, made it seem like the President condones violence against women; it also dredged up subjects that do him damage, writes Kara Alaimo for CNN Opinion","With retweet, Trump blunders into the 'Streisand effect'",link,http://cnn.it/2jAoDqe,2017-09-17 18:30:16,12586,5266,1467,3855,136,455,1835,457,5848,0
5550296508_10157328164726509,A woman and 2 children were killed in a stampede for food,Three killed in stampede for aid near Rohingya refugee camp,link,http://cnn.it/2fdrc01,2017-09-17 18:01:12,1537,136,136,513,38,19,11,938,18,0
5550296508_10157328075921509,Will Julia Louis-Dreyfus set a new record?,Key categories to watch for Sunday night's Emmys,link,http://cnn.it/2fdesGC,2017-09-17 17:30:12,332,83,23,268,41,4,6,0,13,0
5550296508_10157327962376509,The Georgia Bureau of Investigation is investigating the fatal shooting,Georgia Tech police fatally shoot student after knife confrontation,link,http://cnn.it/2xrFW24,2017-09-17 17:00:04,1318,594,186,749,50,186,25,236,72,0
5550296508_10157327821116509,New protests are underway in St. Louis over the acquittal of a former police officer who was charged with first-degree murder http://cnn.it/2xJ51pX,New protests are underway in St. Louis,video,https://www.facebook.com/cnn/videos/10157327821116509/,2017-09-17 16:30:45,1999,1078,346,1404,172,142,86,88,107,0
5550296508_10157327705566509,"Nikki Haley: If the UN can't stop North Korea, US military will 'take care of it'",Trump's fire and fury 'not an empty threat' says Nikki Haley,link,http://cnn.it/2h8Vmlz,2017-09-17 16:00:19,2275,882,273,1392,160,93,108,58,464,0
5550296508_10157327601086509,"A Russian strike wounded members of the US-backed Syrian Democratic Forces, the anti-ISIS coalition said Saturday",Russian forces fire on US-backed Syria rebels,link,http://cnn.it/2y7rER6,2017-09-17 15:30:23,846,197,136,504,40,67,18,36,181,0
5550296508_10157327497926509,"Climate change ""is happening faster than our ability to respond,"" says Neil deGrasse Tyson.",Neil deGrasse Tyson says it might be 'too late' to recover from climate change,link,http://cnn.it/2jDsrai,2017-09-17 15:01:54,6923,844,1548,3954,86,233,308,2246,96,0
5550296508_10157327492401509,"Four female American tourists were injured in an acid attack in Marseilles, France on Sunday http://cnn.it/2fcs3Or",Four US tourists attacked with acid in France,video,https://www.facebook.com/cnn/videos/10157327492401509/,2017-09-17 15:01:18,2312,296,444,611,43,492,11,904,251,0
5550296508_10157327381016509,Donald J. Trump still plans to withdraw the United States from the Paris climate agreement unless there are major changes made to the carbon emissions pact,"The United States is staying out of climate accord, White House says",link,http://cnn.it/2fdLIxi,2017-09-17 14:30:24,2969,846,175,1048,196,30,87,98,1510,0
5550296508_10157327274201509,"JUST IN: Four female US tourists were attacked with acid Sunday at a train station in Marseilles, southern France, a police spokeswoman said.",Four US tourists attacked with acid in France,link,http://cnn.it/2fsVXef,2017-09-17 14:00:24,3093,301,431,718,28,334,18,1102,893,0
5550296508_10157327157211509,The tragic impact of a country’s collapse,Venezuela is on the verge of collapse. Its people are the victims.,link,http://cnn.it/2h9Z5iE,2017-09-17 13:30:03,3920,638,1147,1825,38,181,45,1718,113,0
5550296508_10157327033906509,Surveillance video may shed light on the mysterious death of a young Chicago woman,Video shows woman before hotel freezer death,link,http://cnn.it/2y7o49x,2017-09-17 13:00:38,4092,515,374,2419,37,175,24,1397,40,0
5550296508_10157326908151509,Three -- yes three -- storms are raging in the Atlantic,Tropical Storm Maria may follow Irma's path,link,http://cnn.it/2wnHECk,2017-09-17 12:30:29,4755,376,2045,2092,32,1533,24,1005,69,0
5550296508_10157326763026509,It's what makes Donald J. Trump's retweet of a GIF showing him swinging a golf club and appearing to hit Hillary Clinton with a golf ball so stunning,A retweet doesn't equal endorsement unless you're the President,link,http://cnn.it/2xIOYbZ,2017-09-17 12:00:47,6603,3135,736,1638,120,235,1005,237,3368,0
5550296508_10157326634866509,"Jose strengthened to a hurricane, and looms over the Northeast",Hurricane Jose may threaten Northeast next week,link,http://cnn.it/2fdOrqO,2017-09-17 11:30:42,689,83,215,465,19,93,11,100,1,0
5550296508_10157326486971509,"""I worry that we might not be able to recover from this...all of our greatest cities are on the oceans and waters edges"": Scientist [Neil deGrasse Tyson] gets emotional while talking about Harvey, Irma and climate change. http://cnn.it/2xJdXvs",Neil deGrasse Tyson gets emotional about climate change,video,https://www.facebook.com/cnn/videos/10157326486971509/,2017-09-17 11:04:15,6971,576,3749,5235,439,114,101,1058,24,0
5550296508_10157326326656509,Donald J. Trump retweets GIF of him hitting Hillary Clinton  with a golf ball http://cnn.it/2h8rMfU,,video,https://www.facebook.com/cnn/videos/10157326326656509/,2017-09-17 10:28:50,36653,17217,14167,8995,537,2352,10455,1155,13159,0
5550296508_10157326181991509,The animated GIF Donald J. Trump splices together footage of Trump taking a swing on a golf course with footage of Clinton tripping and falling,Trump retweets GIF of him hitting Hillary Clinton with golf ball,link,http://cnn.it/2xayVAy,2017-09-17 09:54:04,15681,7304,3073,2374,360,633,3864,600,7850,0
5550296508_10157326056836509,"""If the US has to defend itself or defend its allies in any way, North Korea will be destroyed...and none of us want that,"" says UN Ambassador Nikki Haley. http://cnn.it/2jAifz8","IN Ambassador Nikki Haley reacts to Trump's ""fire and fury"" tweet",video,https://www.facebook.com/cnn/videos/10157326056836509/,2017-09-17 09:20:17,3086,1209,724,2373,165,270,118,61,99,0
5550296508_10157326025101509,"Democratic Senator Dianne Feinstein: “I have never been in a state of greater concern about this nation and Korea."" http://cnn.it/2jA3s7v",Sen. Feinstein says she's never been so concerned about North ...,video,https://www.facebook.com/cnn/videos/10157326025101509/,2017-09-17 09:08:21,1846,568,210,1316,28,143,57,281,21,0
5550296508_10157326010031509,"When anyone asks Nikki Haley whether she might run for president one day, she acts as though someone has just asked her if she can fly","Yes, of course Nikki Haley is looking at running for president",link,http://cnn.it/2wW22K6,2017-09-17 09:01:28,1609,616,65,960,75,25,467,21,61,0
5550296508_10157325908051509,Scientists say the effects of climate change made the hurricanes more destructive,"Yes, climate change made Harvey and Irma worse",link,http://cnn.it/2x2vsWO,2017-09-17 08:30:20,4519,492,1509,3485,39,130,212,618,35,0
5550296508_1358457324252403,"Anderson Cooper takes you through the devastation left in Hurricane Irma's path through South Florida, from Miami to the Keys. (via CNNVR)",Experience the Wrath of Hurricane Irma in 360°,video,https://www.facebook.com/cnn/videos/1358457324252403/,2017-09-17 08:00:01,4336,165,1657,2729,33,614,7,945,8,0
5550296508_10157325808376509,Protests continued in St. Louis last night after the acquittal of former police officer Jason Stockley. http://cnn.it/2xH33X6,St. Louis sees second day of protests,video,https://www.facebook.com/cnn/videos/10157325808376509/,2017-09-17 07:57:27,1126,623,156,738,40,37,52,105,154,0
5550296508_10157325749191509,A signal that partisanship is likely to become even more extreme in the years to come,How Bernie Sanders and Steve Bannon are defining American politics,link,http://cnn.it/2xxHtEH,2017-09-17 07:30:33,557,240,52,420,15,16,24,20,62,0
5550296508_10157325663611509,"Former President Barack Obama says he and the former first lady want their foundation to ""inspire and empower young people to change the world.""",Obamas to host first global summit in Chicago,link,http://cnn.it/2wYqvi4,2017-09-17 07:01:18,19494,608,1053,16371,2861,42,177,4,39,0
5550296508_10157325588996509,"Moving the power grid underground could better protect against hurricanes and terrorist threats, writes Roger N. Anderson for CNN Opinion.","After Irma, it's time to take our power grid underground",link,http://cnn.it/2wWXrau,2017-09-17 06:30:19,3049,294,603,2831,148,46,19,1,4,0
5550296508_10157318768396509,“Do you really think North Korea will attack?” Fareed Zakaria answers 7 of your questions about the nuclear threat from the reclusive nation. http://cnn.it/2h96NKc,"7 questions about North Korea, answered",video,https://www.facebook.com/cnn/videos/10157318768396509/,2017-09-17 06:00:00,2830,435,698,2643,82,23,62,8,12,0
5550296508_10157325460896509,"After Irma ripped through Florida, these 70 fosters needed a place to stay. So this homeowner invited them over to his $30 million mansion, featuring game rooms and a home theater. http://cnn.it/2x2eIwr",,video,https://www.facebook.com/cnn/videos/10157325460896509/,2017-09-17 05:30:51,4773,157,527,3702,891,58,7,112,3,0
5550296508_10157325403246509,That makes six turnovers so far in 2017,Democrats keep winning races in places they shouldn't. So ...,link,http://cnn.it/2jq3NK9,2017-09-17 05:01:04,6465,426,670,5207,942,42,257,6,11,0
5550296508_10157316976166509,"Rohingya Muslims are often described as the most persecuted minority in the world. The UN Refugee Agency says a staggering 370,000 have made the journey from Myanmar to Bangladesh since August 25. http://cnn.it/2fi3QTu",,video,https://www.facebook.com/cnn/videos/10157316976166509/,2017-09-17 04:30:02,2560,290,851,984,26,34,36,1330,150,0
5550296508_10157316985806509,"Apple unveils its new all-glass iPhone 8 and iPhone 8 Plus:

• Both phones offer wireless charging
• New cameras
• An upgraded processor. 
• The iPhone 8 Plus has a 'Portrait Lighting' mode designed to simulate professional lighting
http://cnn.it/2xw7qUM","A look at Apple's new iPhone 8, iPhone 8 Plus",video,https://www.facebook.com/cnn/videos/10157316985806509/,2017-09-17 04:00:00,538,126,87,456,29,6,44,0,3,0
5550296508_10157316971556509,Fake news about US politics is big business in Macedonia – and they’re already gearing up for 2020 http://cnn.it/2wYX4MI,Fake news about US politics is big business in Macedonia,video,https://www.facebook.com/cnn/videos/10157316971556509/,2017-09-17 03:30:01,1508,626,709,798,15,157,102,30,406,0
5550296508_10157325193996509,How did we get here? via CNN Opinion,The Rohingya don't want our anger -- they want our help,link,http://cnn.it/2wfswqB,2017-09-17 03:01:10,2225,267,281,1554,57,8,15,583,8,0
5550296508_10157325144446509,"Three storms are swaggering through the Atlantic, with one already a hurricane and another forecast to strengthen and threaten areas battered by Hurricane Irma last week.",Tropical Storm Maria eyes Irma's path,link,http://www.cnn.com/2017/09/17/americas/atlantic-storms-jose-lee-maria/index.html,2017-09-17 02:38:03,10163,551,5138,5386,41,2300,42,2278,116,0
5550296508_10157325004856509,"""A civilization that has existed in that island for close to, over 300 years has now been extinguished.""","For first time in 300 years, no one is living on Barbuda",link,http://cnn.it/2eZW3Jw,2017-09-17 01:30:14,2463,85,551,889,9,347,3,1209,6,0
5550296508_10157324921616509,"Under the cover of night, fleeing Rohingya undertake the most dangerous stage of a treacherous journey -- crossing land-mined border regions and the silted waters.",Rohingya use cover of darkness to reach Bangladesh,link,http://cnn.it/2jpN4q7,2017-09-17 01:00:16,827,96,110,515,16,11,9,264,12,0
5550296508_10157324817826509,The $5.8 billion deal will result in the largest power plant in the country.,Nigeria announces record-breaking power project,link,http://cnn.it/2xoauSf,2017-09-17 00:30:06,1665,147,250,1483,76,88,10,2,6,0
5550296508_10157316962966509,This is not just any Michael Jackson impersonator -- it’s the chairman of one of China’s biggest companies. http://cnn.it/2xClYm2,Chinese billionaires take to the stage,video,https://www.facebook.com/cnn/videos/10157316962966509/,2017-09-17 00:00:00,4391,381,789,3492,236,165,476,6,16,0
5550296508_10157316994716509,"This ancient, 3,500-year-old Egyptian tomb has just been found, and CNN was granted first access http://cnn.it/2wVpYdY",Peek inside Egypt's latest tomb discovery,video,https://www.facebook.com/cnn/videos/10157316994716509/,2017-09-16 23:30:02,9525,463,2535,7681,372,1428,16,15,13,0
5550296508_10157317000636509,The Dalai Lama says Buddha would have helped persecuted Rohingya refugees -- and calls on Myanmar to do the same http://cnn.it/2gWGH9a,Dalai Lama: Buddha would have helped the Rohingya,video,https://www.facebook.com/cnn/videos/10157317000636509/,2017-09-16 23:00:00,4830,399,1163,3887,417,17,53,412,44,0
5550296508_10157324590351509,"If you live outside the US, you'll have to pay even more for the iPhone X.",What the iPhone X costs around the world,link,http://cnn.it/2x3bw6o,2017-09-16 22:59:02,809,56,86,688,32,51,25,3,10,0
5550296508_10157324449881509,It's coming back,Nintendo's NES Classic Edition will be revived in 2018,link,http://cnn.it/2x0aUMw,2017-09-16 22:00:18,5941,598,1443,4900,698,312,29,1,1,0
5550296508_10157324357336509,"It's pronounced ""ten,"" not ""X."" Here are 10 things you need to know about the iPhone X http://cnn.it/2x2Al2f",Timeline Photos,photo,https://www.facebook.com/cnn/photos/a.369810096508.159795.5550296508/10157324357336509/?type=3,2017-09-16 21:30:22,1588,326,195,1271,70,17,224,0,6,0
5550296508_10157324263476509,A self-described “pioneer” of fake news tells CNN how he gets you to click http://cnn.it/2jqARBo,,video,https://www.facebook.com/cnn/videos/10157324263476509/,2017-09-16 21:00:39,852,417,407,527,21,125,34,19,126,0
5550296508_10157324174091509,The sun experienced the most energetic solar flare in a decade,Earth dodges a cosmic bullet -- for now,link,http://cnn.it/2fcIieh,2017-09-16 20:30:09,3157,194,976,2468,42,608,14,24,1,0
5550296508_10157324096441509,'We would've been dead',Stranger risks life to rescue family during Irma,link,http://cnn.it/2xDWWCT,2017-09-16 20:00:33,1374,37,64,1136,179,38,2,19,0,0
5550296508_10157323951086509,"“I’m a woman first and foremost, I’m a model, but I’m also transgender.” 
Model Teddy Quinlivan speaks out about her gender identity for the very first time in a CNN Style exclusive interview http://cnn.it/2wZDg9n",,video,https://www.facebook.com/cnn/videos/10157323951086509/,2017-09-16 19:30:54,1808,974,159,1236,288,37,187,17,43,0
5550296508_10157323850966509,"Close friendships in high school could be helpful, but popularity? Not so much, this study says.","A downside to being popular in high school, study says",link,http://cnn.it/2h1kn2b,2017-09-16 19:00:56,657,58,77,595,26,16,17,3,0,0
5550296508_10157323735411509,This was paradise. Now it's a pile of debris.,Picking up the pieces after Hurricane Irma,link,http://cnn.it/2f0A0T5,2017-09-16 18:30:30,644,68,51,384,27,12,6,213,2,0
5550296508_10157323638631509,"The stunt was part of a political protest against the Trump Administration's decision to withdraw from the Paris Climate Accord, according to a group claiming responsibility.",Woman arrested for vandalizing Wall Street's famed bull statue,link,http://cnn.it/2h9tJW1,2017-09-16 18:00:34,1109,321,78,804,53,96,78,24,54,0
5550296508_10157323578566509,"Tropical Storm Maria forms in the Atlantic, prompting a hurricane watch for areas battered by Hurricane Irma last week. It is expected to become a major hurricane by Wednesday.",Tropical Storm Maria threatens Caribbean a week after Irma,link,http://cnn.it/2xGquQB,2017-09-16 17:45:13,24474,2431,17950,8806,113,7562,138,7476,379,0
5550296508_10157323526261509,Some President Donald J. Trump supporters are reportedly burning their “Make America Great Again” hats because they are unhappy with his actions regarding DACA http://cnn.it/2fbU2hm,Breitbart: Trump voters burning MAGA hats,video,https://www.facebook.com/cnn/videos/10157323526261509/,2017-09-16 17:30:40,9275,2277,1117,4196,472,160,4384,24,39,0
5550296508_10157323471766509,A pro-Trump “Mother of all Rallies” speaker invites a Black Lives Matter protester on stage to speak during the diverse event Saturday on the National Mall in Washington DC http://cnn.it/2jxiYku,"Diverse speakers share the stage at ""Mother of all Rallies"" in DC",video,https://www.facebook.com/cnn/videos/10157323471766509/,2017-09-16 17:15:57,4826,1469,3148,3541,562,156,505,4,58,0
5550296508_10157323407141509,"For the first time, the Pentagon has acknowledged that transgender service members can re-enlist while it reviews President Donald J. Trump's ban.",Pentagon: Transgender service members are able to re-enlist,link,http://cnn.it/2h8ruFW,2017-09-16 17:00:14,4625,302,386,3807,551,43,179,11,34,0
5550296508_10157323279156509,Video obtained by CNN shows a naked resident and fans blowing inside the Florida nursing home where 8 people died http://cnn.it/2x8fuIi,Video shows naked woman in sweltering nursing home where 8 died,video,https://www.facebook.com/cnn/videos/10157323279156509/,2017-09-16 16:30:50,1732,244,248,712,41,73,4,531,371,0
5550296508_10157323175061509,"Protesters near St. Louis showed up at a mall on Saturday shouting, “black lives matter” after a former police officer was acquitted in the killing of Anthony Lamar Smith in 2011 http://cnn.it/2x938zY",Protests erupt after ex-cop acquitted in black man's death,video,https://www.facebook.com/cnn/videos/10157323175061509/,2017-09-16 16:00:58,1922,957,307,1274,138,64,73,81,292,0
5550296508_10157323022561509,The Congressional Budget Office released a report Thursday blaming the Trump administration for rising Obamacare premiums and lower enrollment.,Trump wanted to hurt the Obamacare markets. The CBO says he's a success.,link,http://cnn.it/2y61FcP,2017-09-16 15:30:05,6545,1068,2459,2632,78,249,348,291,2947,0
5550296508_10157322935416509,North Korea's latest missile test has renewed discussion in the Trump administration about how military force could be used to stop Kim Jong Un's development of nuclear warheads and ballistic missiles.,Latest North Korea missile test renews US talk of military option,link,http://cnn.it/2jyckL1,2017-09-16 15:00:02,1202,324,165,1005,44,60,40,24,29,0
5550296508_10157322848741509,"This year, Stephen Colbert will host the festivities, which take place in Los Angeles on Sunday",The Emmys are (nearly) here. Here are the key categories to watch.,link,http://cnn.it/2frPVut,2017-09-16 14:30:34,1123,338,56,946,98,3,68,2,6,0
5550296508_10157322776576509,7 suspects have been arrested in connection with a fire at a school in Malaysia's capital that claimed the lives of 21 students between 13 and 17 years old.,7 arrested in connection with deadly school fire,link,http://cnn.it/2wkbrf0,2017-09-16 14:05:13,996,44,79,508,33,44,2,390,19,0
5550296508_10157322697391509,The Florida Keys reopens tomorrow after being hit hard by Hurricane Irma. But what’s next for residents? CNN’s Martin Savidge is answering your questions.,Florida Keys reopens after Irma,video,https://www.facebook.com/cnn/videos/10157322697391509/,2017-09-16 13:45:57,1772,375,425,1417,194,78,12,66,5,0
5550296508_10157322654366509,"This couple both lost parents on 9/11. Last weekend, they got married. They say it was time to ""take back September"" http://cnn.it/2xq2vnQ",A 9/11 wedding tale,video,https://www.facebook.com/cnn/videos/10157322654366509/,2017-09-16 13:32:20,17756,293,2943,12413,4723,79,15,525,1,0
5550296508_10157322549866509,Hurricane Jose has maximum sustained winds of nearly 80 mph and could bring rain and wind to the northeastern United States next week http://cnn.it/2y5IjED,Hurricane Jose may threaten northeastern US,video,https://www.facebook.com/cnn/videos/10157322549866509/,2017-09-16 13:00:49,2582,469,1411,1762,32,472,31,269,16,0
5550296508_10157322452861509,"He appeared in more than 100 films and 50 TV shows, including the films ""Alien"" and ""Repo Man"" and the series ""Big Love"" and the recent version of ""Twin Peaks.""","Harry Dean Stanton, longtime character actor, dies at 91",link,http://cnn.it/2h8rFgE,2017-09-16 12:30:04,1804,139,231,829,75,31,3,866,0,0
5550296508_10157322347701509,Head injuries have plagued the NFL for years. But helmets that players wear have retained roughly the same design since the 1970s. Until now.,This company is turning football helmet design on its head,link,http://cnn.it/2h99is8,2017-09-16 12:00:15,1231,83,207,1126,59,38,5,2,1,0
5550296508_10157322254186509,"Signs of life are slowly beginning to trickle back in Key West, nearly a week after Hurricane Irma made landfall. All of the Florida Keys will reopen for residents by Sunday. http://cnn.it/2wiVN3A",Florida Keys residents trickle back to warning of new crisis,video,https://www.facebook.com/cnn/videos/10157322254186509/,2017-09-16 11:38:12,1134,90,232,1027,57,31,2,17,0,0
5550296508_10157322124586509,"President Donald J. Trump enjoys swearing, one source said. His preferred curse word, multiple people say: The tried-and-true F-bomb.","'He cut your heart out': Trump can be prone to bursts of anger, sources say",link,http://cnn.it/2jybZrE,2017-09-16 11:00:26,1953,1551,170,1054,54,55,460,42,288,0
5550296508_10157321991696509,"Protests erupted in St. Louis Friday after a former police officer was acquitted of first-degree murder in the 2011 shooting death of a black driver, Anthony Lamar Smith. Rock band U2 has cancelled a concert tonight in the city, citing concern over security. http://cnn.it/2fcsFUg",Protests erupt after ex-cop's acquittal,video,https://www.facebook.com/cnn/videos/10157321991696509/,2017-09-16 10:30:59,2844,1159,515,1637,57,133,71,398,548,0
5550296508_10157321801941509,Fake news about US politics is big business in Macedonia -- and they're already gearing up for 2020 http://money.cnn.com/interactive/media/the-macedonia-story/,Fake news about US politics is big business in Macedonia,video,https://www.facebook.com/cnn/videos/10157321801941509/,2017-09-16 10:06:36,1628,553,1451,872,21,232,62,42,399,0
5550296508_10157321871856509,"""I think that what the definition of a wall is, is something that we all need to have a serious conversation"" about, the White House aide said.","Trump aide: The ""definition of a wall"" needs a conversation",link,http://cnn.it/2y5SpW0,2017-09-16 10:00:16,1418,501,99,442,18,37,839,8,74,0
5550296508_10157321745696509,"President Donald J. Trump should call white supremacists ""losers"" who are ""sick and demented,"" just as he did the London terrorists on Friday, Dean Obeidallah writes for CNN Opinion","When will Trump call white supremacists ""losers""?",link,http://cnn.it/2h8SHoj,2017-09-16 09:30:21,5881,2112,507,5029,250,38,469,24,71,0
5550296508_10157321612791509,"More than 370,000 Rohingya Muslims have fled Myanmar to Bangladesh. But many are learning Bangladesh may not be the haven they were hoping for as aid agencies struggle to meet the needs of the growing refugee population. http://cnn.it/2xFCZLY",,video,https://www.facebook.com/cnn/videos/10157321612791509/,2017-09-16 09:01:26,5053,514,1568,1948,48,49,45,2809,154,0
5550296508_10157321481541509,"Robert De Niro wants to pour millions into a lavish new resort, build fresh structures and rename it Paradise Found",Robert De Niro wants to help rebuild Barbuda after Hurricane Irma,link,http://cnn.it/2foq06O,2017-09-16 08:30:37,21197,543,2048,17957,2789,368,40,11,32,0
5550296508_10157321375176509,Protests broke out in St. Louis Friday after former police officer Jason Stockley was acquitted of first-degree murder in the 2011 shooting of Anthony Lamar Smith.,Protests erupt after ex-cop acquitted in black man's death,link,http://cnn.it/2xpsRX1,2017-09-16 08:07:01,1330,686,109,796,22,25,28,100,359,0
5550296508_10157321356826509,“Do you really think North Korea will attack?”,"7 questions about North Korea, answered",link,http://cnn.it/2f1gkyh,2017-09-16 08:01:13,1020,347,113,906,16,22,55,9,12,0
5550296508_10157321122896509,This is how the fake news industry works – and how it’s already prepping for 2020,The fake news machine: Inside a town gearing up for 2020,link,http://cnn.it/2x34j3G,2017-09-16 07:01:24,864,358,363,504,27,88,55,11,179,0
5550296508_10157321119596509,"Police arrested an 18-year-old man Saturday morning in the port area of Dover in connection with an attack on a train at a London Underground station, London's Metropolitan Police said.",London Tube attack: Arrest made as terror threat raised,link,http://cnn.it/2fr4sGJ,2017-09-16 07:00:19,610,72,65,510,29,13,10,13,35,0
5550296508_10157309060486509,"After Irma ripped through Florida, these 70 foster kids needed a place to stay. So this homeowner invited them over to his $30 million mansion, featuring game rooms and a home theater. http://cnn.it/2x10w7c",Foster kids staying in $30 million mansion after Irma,video,https://www.facebook.com/cnn/videos/10157309060486509/,2017-09-16 07:00:01,15171,394,1968,11279,3507,350,8,25,2,0
5550296508_10157316957196509,The North Korean regime teaches its citizens to hate America. But why? http://cnn.it/2xoqJyy,,video,https://www.facebook.com/cnn/videos/10157316957196509/,2017-09-16 06:30:01,5061,1314,2478,3868,83,258,288,173,391,0
5550296508_10157320913801509,Sitting for excessively long periods of time is a risk factor for early death -- no matter how much you exercise.,"Yes, sitting too long can kill you, even if you exercise",link,http://cnn.it/2fjA9BH,2017-09-16 06:01:02,2116,223,1296,1543,31,382,67,64,29,0
5550296508_10157320830666509,"With all the stories of heroism and tragedy in the wake of Hurricanes Irma and Harvey, one group of people have been left out of sight and our hearts, writes Van Jones",The one group we abandoned during the hurricanes,link,http://cnn.it/2h3AsAF,2017-09-16 05:30:05,1223,123,299,717,40,39,49,281,97,0
5550296508_10157320771201509,"What will it take for people to care about climate change? For some, the thought of a crummier cup of coffee in the morning just might do it.",Climate change could affect your coffee,link,http://cnn.it/2w9uXLf,2017-09-16 05:01:02,1156,468,266,730,35,126,169,58,38,0
5550296508_10157320694631509,Fake news about US politics is big business in Macedonia – and they’re already gearing up for 2020 http://cnn.it/2jtJI5k,,video,https://www.facebook.com/cnn/videos/10157320694631509/,2017-09-16 04:30:49,1423,604,584,744,39,159,83,30,368,0
5550296508_10157320695276509,"If you live outside the US, you'll have to pay even more for the iPhone X.",What the iPhone X costs around the world,link,http://cnn.it/2xFnVy8,2017-09-16 04:30:29,1848,140,177,1610,35,55,107,12,29,0
5550296508_10157320625181509,Five times in all,The mother who climbed Everest -- twice in 5 days!,link,http://cnn.it/2xsVCCR,2017-09-16 04:00:59,1428,70,101,1166,75,171,13,0,3,0
5550296508_10157320576446509,The gay men turning to the far right in Germany http://cnn.it/2h7fZ1l,,video,https://www.facebook.com/cnn/videos/10157320576446509/,2017-09-16 03:31:28,1244,364,259,765,45,82,106,63,183,0
5550296508_10157320574116509,The London Underground station where an improvised device exploded on a train reopened early Saturday as a huge manhunt for those responsible for the terrorist attack entered its second day.,London Tube attack station reopens amid manhunt,link,http://www.cnn.com/2017/09/16/europe/london-tube-terror-incident/index.html,2017-09-16 03:29:23,337,45,38,282,11,6,7,27,4,0
5550296508_10157320499451509,"Mercedes is revealing a $2.7 million supercar that puts out more than 1,000 horsepower and has a top speed well over 200 mph http://cnn.it/2jqFOu3",,video,https://www.facebook.com/cnn/videos/10157320499451509/,2017-09-16 03:01:04,3786,714,1078,3086,266,397,20,5,12,0
5550296508_10157320430706509,This is how the fake news industry works – and how it’s already prepping for 2020,The fake news machine: Inside a town gearing up for 2020,link,http://cnn.it/2h8dGaD,2017-09-16 02:30:21,992,329,463,647,15,119,83,22,106,0
5550296508_10157320430401509,"Overflowing with patients, the hospital could soon run out of basic supplies, including medicines.",Bangladesh hospital at breaking point taking Rohingya victims,link,http://cnn.it/2wd2Fze,2017-09-16 02:30:15,732,75,76,449,20,11,7,241,4,0
5550296508_10157320358901509,The new £10 note also features special design elements to help the blind,Jane Austen is the first woman to appear on a British banknote (besides the Queen),link,http://cnn.it/2wh9aRM,2017-09-16 02:00:21,1347,60,107,1166,142,34,4,0,1,0
5550296508_10157320358926509,The new £10 note also features special design elements to help the blind,Jane Austen is the first woman to appear on a British banknote (besides the Queen),link,http://cnn.it/2f0SyTg,2017-09-16 02:00:21,2318,79,241,2034,222,55,4,0,3,0
5550296508_10157320358536509,Real talk: Do you even need a new phone?,Order an iPhone 8 today or wait for the X?,link,http://cnn.it/2fnP6T4,2017-09-16 02:00:14,598,198,45,511,23,3,58,1,2,0
